캠페인ID,캠페인명,시작일,종료일,채널,캠페인유형,타깃세그먼트,노출수,클릭수,전환수,집행비용,매출기여,브랜드,담당자
MKT-2602-1716,02월_무신사_CRM_리타겟팅_1716,2026-02-01,2026-02-08,CRM,리타겟팅,2030여성,201291,14120,1061,2938449,31903534,무신사,윤세영
MKT-2602-1804,02월_29CM_틱톡_리타겟팅_1804,2026-02-09,2026-02-19,틱톡,리타겟팅,VIP,2090888,109620,8632,13949087,163976554,29CM,한도경
MKT-2602-0492,02월_29CM_CRM_브랜딩_492,2026-02-14,2026-02-16,CRM,브랜딩,브랜드관심,2933246,24301,246,27148842,74834495,29CM,김지현
MKT-2602-0271,02월_무신사_카카오_브랜딩_271,2026-02-02,2026-02-05,카카오,브랜딩,브랜드관심,3650687,19407,226,25461946,74414160,무신사,정하늘
MKT-2602-1267,02월_무신사_인스타그램_리타겟팅_1267,2026-02-03,2026-02-12,인스타그램,리타겟팅,이탈방지,1514793,88861,8843,21083326,218374241,무신사,이준혁
MKT-2602-0824,02월_무신사_네이버_퍼포먼스_824,2026-02-16,2026-02-21,네이버,퍼포먼스,신규유입,552398,17462,679,3283832,10777592,무신사,윤세영
MKT-2602-2151,02월_무신사_카카오_CRM_2151,2026-02-19,2026-02-28,카카오,CRM,이탈방지,3416187,236315,22153,21627137,189157246,무신사,이준혁
MKT-2602-2389,02월_29CM_CRM_CRM_2389,2026-02-20,2026-02-23,CRM,CRM,VIP,6872906,393918,69145,25663308,232435761,29CM,최유진
MKT-2602-0738,02월_무신사_유튜브_퍼포먼스_738,2026-02-21,2026-02-26,유튜브,퍼포먼스,이탈방지,606551,18819,604,5242297,29954632,무신사,한도경
MKT-2602-0144,02월_29CM_유튜브_브랜딩_144,2026-02-06,2026-02-12,유튜브,브랜딩,MZ남성,1702128,8876,119,8753191,25086412,29CM,이준혁
MKT-2602-0244,02월_무신사_네이버_브랜딩_244,2026-02-06,2026-02-20,네이버,브랜딩,이탈방지,2133792,20211,164,6537702,10190412,무신사,최유진
MKT-2602-0834,02월_29CM_네이버_퍼포먼스_834,2026-02-07,2026-02-15,네이버,퍼포먼스,2030여성,2515841,61165,1289,18817998,101052545,29CM,한도경
MKT-2602-1471,02월_무신사_네이버_리타겟팅_1471,2026-02-04,2026-02-13,네이버,리타겟팅,신규유입,564005,28519,1694,4103072,40844088,무신사,송민아
MKT-2602-1495,02월_무신사_네이버_리타겟팅_1495,2026-02-05,2026-02-19,네이버,리타겟팅,이탈방지,987768,35017,1800,8552533,77903788,무신사,한도경
MKT-2602-0497,02월_29CM_CRM_브랜딩_497,2026-02-16,2026-02-24,CRM,브랜딩,VIP,1342662,14009,111,13660385,24976590,29CM,한도경
MKT-2602-1238,02월_29CM_틱톡_퍼포먼스_1238,2026-02-02,2026-02-04,틱톡,퍼포먼스,신규유입,557790,18390,594,7867120,46037736,29CM,이준혁
MKT-2602-1698,02월_무신사_CRM_리타겟팅_1698,2026-02-21,2026-02-28,CRM,리타겟팅,이탈방지,101808,5308,265,549415,6225793,무신사,이준혁
MKT-2602-1274,02월_무신사_인스타그램_리타겟팅_1274,2026-02-10,2026-02-12,인스타그램,리타겟팅,브랜드관심,1738382,55340,3283,9048701,132375027,무신사,이준혁
MKT-2602-0587,02월_무신사_틱톡_브랜딩_587,2026-02-17,2026-02-26,틱톡,브랜딩,신규유입,605099,6019,58,8053076,22059047,무신사,이준혁
MKT-2602-1082,02월_29CM_CRM_퍼포먼스_1082,2026-02-18,2026-02-19,CRM,퍼포먼스,이탈방지,6226509,152924,4304,28515003,96646688,29CM,윤세영
MKT-2602-1509,02월_무신사_네이버_리타겟팅_1509,2026-02-09,2026-02-22,네이버,리타겟팅,2030여성,129635,4152,383,1826045,25631271,무신사,박서연
MKT-2602-1685,02월_29CM_앱푸시_리타겟팅_1685,2026-02-13,2026-02-14,앱푸시,리타겟팅,브랜드관심,879298,43200,3992,11066713,153903643,29CM,정하늘
MKT-2602-2005,02월_29CM_유튜브_CRM_2005,2026-02-03,2026-02-05,유튜브,CRM,브랜드관심,1336739,78877,12686,10290294,78751431,29CM,김지현
MKT-2602-2083,02월_29CM_네이버_CRM_2083,2026-02-03,2026-02-06,네이버,CRM,2030여성,3321433,223702,33669,20519414,126455030,29CM,송민아
MKT-2602-1235,02월_무신사_틱톡_퍼포먼스_1235,2026-02-11,2026-02-20,틱톡,퍼포먼스,브랜드관심,4278066,124674,6217,15575305,88025993,무신사,윤세영
MKT-2602-1654,02월_29CM_앱푸시_리타겟팅_1654,2026-02-03,2026-02-17,앱푸시,리타겟팅,2030여성,5475613,315733,17163,27105944,324949342,29CM,김지현
MKT-2602-1999,02월_무신사_유튜브_CRM_1999,2026-02-07,2026-02-08,유튜브,CRM,MZ남성,378046,33124,1956,5141191,50104719,무신사,정하늘
MKT-2602-2459,02월_무신사_틱톡_CRM_2459,2026-02-05,2026-02-10,틱톡,CRM,이탈방지,2105710,162484,11660,24580570,214618889,무신사,윤세영
MKT-2602-0515,02월_무신사_CRM_브랜딩_515,2026-02-16,2026-02-21,CRM,브랜딩,신규유입,3593126,23377,192,25347430,59514968,무신사,김지현
MKT-2602-1977,02월_무신사_유튜브_CRM_1977,2026-02-14,2026-02-25,유튜브,CRM,신규유입,2352985,130548,9351,24704866,206924552,무신사,송민아
MKT-2602-1519,02월_무신사_카카오_리타겟팅_1519,2026-02-01,2026-02-02,카카오,리타겟팅,신규유입,1868392,131517,9849,8666981,70083546,무신사,최유진
MKT-2602-1331,02월_무신사_유튜브_리타겟팅_1331,2026-02-05,2026-02-08,유튜브,리타겟팅,이탈방지,1939608,83947,7132,23760771,221705309,무신사,이준혁
MKT-2602-1938,02월_무신사_인스타그램_CRM_1938,2026-02-04,2026-02-05,인스타그램,CRM,VIP,1484091,83812,7751,21913480,116031272,무신사,박서연
MKT-2602-1361,02월_29CM_유튜브_리타겟팅_1361,2026-02-05,2026-02-15,유튜브,리타겟팅,MZ남성,1163539,36635,2511,7973919,89799576,29CM,이준혁
MKT-2602-1792,02월_29CM_틱톡_리타겟팅_1792,2026-02-12,2026-02-22,틱톡,리타겟팅,브랜드관심,2037227,111868,5670,28748045,238035788,29CM,한도경
MKT-2602-0891,02월_무신사_카카오_퍼포먼스_891,2026-02-21,2026-02-28,카카오,퍼포먼스,이탈방지,519477,19765,713,5721013,28878553,무신사,최유진
MKT-2602-1234,02월_29CM_틱톡_퍼포먼스_1234,2026-02-09,2026-02-11,틱톡,퍼포먼스,이탈방지,2600493,46172,1292,20371626,71059416,29CM,송민아
MKT-2602-0673,02월_무신사_인스타그램_퍼포먼스_673,2026-02-14,2026-02-21,인스타그램,퍼포먼스,VIP,301120,7444,296,4029593,15423657,무신사,윤세영
MKT-2602-0007,02월_29CM_인스타그램_브랜딩_7,2026-02-08,2026-02-18,인스타그램,브랜딩,이탈방지,308770,3994,41,3585592,6848650,29CM,송민아
MKT-2602-1753,02월_29CM_CRM_리타겟팅_1753,2026-02-16,2026-02-24,CRM,리타겟팅,MZ남성,1100421,42793,3693,12692286,186704286,29CM,이준혁
MKT-2602-2293,02월_29CM_앱푸시_CRM_2293,2026-02-04,2026-02-16,앱푸시,CRM,이탈방지,1564200,77355,10788,19904556,178291194,29CM,한도경
MKT-2602-2458,02월_29CM_틱톡_CRM_2458,2026-02-20,2026-02-28,틱톡,CRM,VIP,2715000,216597,23713,15812968,123967740,29CM,한도경
MKT-2602-0279,02월_무신사_카카오_브랜딩_279,2026-02-21,2026-02-22,카카오,브랜딩,MZ남성,1294921,22422,259,9534399,17833644,무신사,이준혁
MKT-2602-1251,02월_29CM_인스타그램_리타겟팅_1251,2026-02-09,2026-02-18,인스타그램,리타겟팅,신규유입,4767363,267643,15407,28144033,329554743,29CM,정하늘
MKT-2602-0237,02월_무신사_네이버_브랜딩_237,2026-02-02,2026-02-04,네이버,브랜딩,이탈방지,3181132,17574,260,16400631,40593967,무신사,한도경
MKT-2602-2130,02월_무신사_네이버_CRM_2130,2026-02-13,2026-02-25,네이버,CRM,2030여성,7296236,392396,46511,28784349,251405378,무신사,박서연
MKT-2602-0569,02월_29CM_틱톡_브랜딩_569,2026-02-02,2026-02-04,틱톡,브랜딩,VIP,2152993,29908,354,15943451,29949616,29CM,정하늘
MKT-2602-2261,02월_29CM_앱푸시_CRM_2261,2026-02-19,2026-02-27,앱푸시,CRM,이탈방지,1125853,57678,5846,5708781,36558015,29CM,최유진
MKT-2602-0142,02월_29CM_유튜브_브랜딩_142,2026-02-13,2026-02-16,유튜브,브랜딩,VIP,98678,566,2,725666,1213882,29CM,송민아
MKT-2602-2402,02월_무신사_CRM_CRM_2402,2026-02-09,2026-02-16,CRM,CRM,MZ남성,2311961,103605,8768,28682218,264647366,무신사,윤세영
MKT-2602-0926,02월_무신사_카카오_퍼포먼스_926,2026-02-03,2026-02-06,카카오,퍼포먼스,브랜드관심,634655,18272,471,5880111,35123905,무신사,윤세영
MKT-2602-2485,02월_무신사_틱톡_CRM_2485,2026-02-13,2026-02-17,틱톡,CRM,MZ남성,553498,41763,4927,4400026,30696116,무신사,최유진
MKT-2602-1051,02월_무신사_앱푸시_퍼포먼스_1051,2026-02-21,2026-02-25,앱푸시,퍼포먼스,브랜드관심,2883409,89694,3613,14588423,65267401,무신사,송민아
MKT-2602-0675,02월_29CM_인스타그램_퍼포먼스_675,2026-02-19,2026-02-26,인스타그램,퍼포먼스,이탈방지,266475,8400,290,3988501,19224263,29CM,한도경
MKT-2602-2475,02월_무신사_틱톡_CRM_2475,2026-02-10,2026-02-12,틱톡,CRM,2030여성,245691,15993,1648,2618308,23937487,무신사,최유진
MKT-2602-0601,02월_29CM_틱톡_브랜딩_601,2026-02-10,2026-02-15,틱톡,브랜딩,2030여성,592329,4766,57,5811748,14587011,29CM,이준혁
MKT-2602-2327,02월_무신사_CRM_CRM_2327,2026-02-07,2026-02-08,CRM,CRM,VIP,2052502,104133,9418,17287853,92811037,무신사,한도경
MKT-2602-1479,02월_무신사_네이버_리타겟팅_1479,2026-02-06,2026-02-09,네이버,리타겟팅,브랜드관심,2549001,132379,10651,25504508,364213509,무신사,박서연
MKT-2602-1720,02월_무신사_CRM_리타겟팅_1720,2026-02-20,2026-02-28,CRM,리타겟팅,MZ남성,2126131,97454,5796,11484735,153333279,무신사,이준혁
MKT-2602-1075,02월_29CM_CRM_퍼포먼스_1075,2026-02-17,2026-02-22,CRM,퍼포먼스,브랜드관심,2991005,45800,1356,29025369,129549078,29CM,정하늘
MKT-2602-1110,02월_29CM_CRM_퍼포먼스_1110,2026-02-20,2026-02-28,CRM,퍼포먼스,2030여성,1748038,43907,1627,16123011,65264961,29CM,윤세영
MKT-2602-1208,02월_29CM_틱톡_퍼포먼스_1208,2026-02-03,2026-02-11,틱톡,퍼포먼스,브랜드관심,927669,28466,660,7796166,38398931,29CM,윤세영
MKT-2602-0932,02월_29CM_카카오_퍼포먼스_932,2026-02-04,2026-02-14,카카오,퍼포먼스,VIP,2063984,44048,1293,26878689,146932184,29CM,김지현
MKT-2602-2111,02월_무신사_네이버_CRM_2111,2026-02-14,2026-02-23,네이버,CRM,2030여성,511576,30536,2719,1998323,11312131,무신사,박서연
MKT-2602-2179,02월_무신사_카카오_CRM_2179,2026-02-18,2026-02-28,카카오,CRM,브랜드관심,104246,5772,575,1171182,7382893,무신사,이준혁
MKT-2602-1032,02월_무신사_앱푸시_퍼포먼스_1032,2026-02-07,2026-02-08,앱푸시,퍼포먼스,2030여성,3407146,116280,4520,27636883,94992186,무신사,윤세영
MKT-2602-1512,02월_무신사_카카오_리타겟팅_1512,2026-02-02,2026-02-12,카카오,리타겟팅,VIP,3153296,184917,17785,21173745,190762498,무신사,송민아
MKT-2602-0877,02월_무신사_네이버_퍼포먼스_877,2026-02-17,2026-02-28,네이버,퍼포먼스,MZ남성,8002881,131794,6568,27505906,151993181,무신사,한도경
MKT-2602-2118,02월_무신사_네이버_CRM_2118,2026-02-08,2026-02-13,네이버,CRM,VIP,2373096,204403,19642,29738040,273285133,무신사,박서연
MKT-2602-1457,02월_29CM_네이버_리타겟팅_1457,2026-02-20,2026-02-24,네이버,리타겟팅,VIP,2267406,125712,11425,11447388,134399694,29CM,김지현
MKT-2602-0371,02월_무신사_앱푸시_브랜딩_371,2026-02-20,2026-02-28,앱푸시,브랜딩,VIP,1068783,11834,109,11195431,26317245,무신사,박서연
MKT-2602-1273,02월_29CM_인스타그램_리타겟팅_1273,2026-02-21,2026-02-27,인스타그램,리타겟팅,신규유입,330247,23602,1484,2945397,26243649,29CM,이준혁
MKT-2602-1678,02월_무신사_앱푸시_리타겟팅_1678,2026-02-05,2026-02-13,앱푸시,리타겟팅,VIP,4766192,263540,13323,23846434,277075588,무신사,김지현
MKT-2602-0705,02월_무신사_인스타그램_퍼포먼스_705,2026-02-21,2026-02-28,인스타그램,퍼포먼스,이탈방지,3284199,86328,3817,18458801,105913718,무신사,윤세영
MKT-2602-0556,02월_29CM_틱톡_브랜딩_556,2026-02-10,2026-02-23,틱톡,브랜딩,2030여성,3829533,34312,329,27393529,68152714,29CM,이준혁
MKT-2602-0098,02월_29CM_유튜브_브랜딩_98,2026-02-13,2026-02-21,유튜브,브랜딩,신규유입,2772920,34992,351,28473775,62397551,29CM,송민아
MKT-2602-1780,02월_29CM_CRM_리타겟팅_1780,2026-02-11,2026-02-15,CRM,리타겟팅,이탈방지,3601065,194878,19138,27862872,296250159,29CM,이준혁
MKT-2602-0689,02월_무신사_인스타그램_퍼포먼스_689,2026-02-08,2026-02-12,인스타그램,퍼포먼스,이탈방지,4959257,90744,2374,27730271,84919015,무신사,송민아
MKT-2602-1023,02월_무신사_앱푸시_퍼포먼스_1023,2026-02-03,2026-02-12,앱푸시,퍼포먼스,2030여성,1488465,39571,1547,18460499,86880343,무신사,윤세영
MKT-2602-0376,02월_무신사_앱푸시_브랜딩_376,2026-02-19,2026-02-28,앱푸시,브랜딩,신규유입,3146732,41329,288,25873901,40738188,무신사,송민아
MKT-2602-1696,02월_무신사_CRM_리타겟팅_1696,2026-02-14,2026-02-22,CRM,리타겟팅,브랜드관심,89996,4460,349,687246,8689033,무신사,박서연
MKT-2602-0161,02월_무신사_유튜브_브랜딩_161,2026-02-12,2026-02-15,유튜브,브랜딩,VIP,720963,8924,89,4806565,11960042,무신사,윤세영
MKT-2602-0881,02월_29CM_네이버_퍼포먼스_881,2026-02-05,2026-02-16,네이버,퍼포먼스,신규유입,1390490,30606,1447,10412586,58947102,29CM,박서연
MKT-2602-2434,02월_29CM_틱톡_CRM_2434,2026-02-18,2026-02-19,틱톡,CRM,MZ남성,1189343,77606,12657,13259375,127295746,29CM,최유진
MKT-2602-2276,02월_무신사_앱푸시_CRM_2276,2026-02-16,2026-02-17,앱푸시,CRM,VIP,911421,46056,4956,10666737,64546923,무신사,최유진
MKT-2602-0370,02월_29CM_앱푸시_브랜딩_370,2026-02-19,2026-02-28,앱푸시,브랜딩,신규유입,2196355,15502,189,10955062,23555656,29CM,한도경
MKT-2602-2160,02월_무신사_카카오_CRM_2160,2026-02-04,2026-02-09,카카오,CRM,MZ남성,665526,43127,2755,6956057,41476199,무신사,윤세영
MKT-2602-0517,02월_무신사_CRM_브랜딩_517,2026-02-16,2026-02-25,CRM,브랜딩,신규유입,1697820,9871,59,25319709,64536984,무신사,이준혁
MKT-2602-1894,02월_무신사_인스타그램_CRM_1894,2026-02-14,2026-02-18,인스타그램,CRM,신규유입,6981804,606658,68047,25512249,159134849,무신사,송민아
MKT-2602-0987,02월_29CM_앱푸시_퍼포먼스_987,2026-02-11,2026-02-17,앱푸시,퍼포먼스,이탈방지,1902545,35015,1306,12787990,66354310,29CM,김지현
MKT-2602-0213,02월_무신사_네이버_브랜딩_213,2026-02-04,2026-02-08,네이버,브랜딩,신규유입,99050,1010,14,743670,1412046,무신사,송민아
MKT-2602-0934,02월_무신사_카카오_퍼포먼스_934,2026-02-11,2026-02-25,카카오,퍼포먼스,신규유입,203812,4540,158,2996357,15628654,무신사,김지현
MKT-2602-2377,02월_무신사_CRM_CRM_2377,2026-02-02,2026-02-12,CRM,CRM,2030여성,5456742,370840,32995,20679886,152812182,무신사,정하늘
MKT-2602-1196,02월_무신사_틱톡_퍼포먼스_1196,2026-02-07,2026-02-16,틱톡,퍼포먼스,이탈방지,2077837,61273,1575,25176458,101641331,무신사,한도경
MKT-2602-0358,02월_29CM_앱푸시_브랜딩_358,2026-02-17,2026-02-19,앱푸시,브랜딩,2030여성,3480737,43932,622,26816113,73905390,29CM,윤세영
MKT-2602-0604,02월_무신사_틱톡_브랜딩_604,2026-02-19,2026-02-28,틱톡,브랜딩,이탈방지,2410496,32913,324,18060289,31671991,무신사,송민아
MKT-2602-2474,02월_29CM_틱톡_CRM_2474,2026-02-05,2026-02-07,틱톡,CRM,MZ남성,1912930,143759,13209,18294126,110983408,29CM,한도경
MKT-2602-2173,02월_무신사_카카오_CRM_2173,2026-02-11,2026-02-21,카카오,CRM,이탈방지,3403575,180816,13654,29420131,165429514,무신사,최유진
MKT-2602-0625,02월_무신사_인스타그램_퍼포먼스_625,2026-02-15,2026-02-20,인스타그램,퍼포먼스,2030여성,368885,7294,343,5005847,26017124,무신사,이준혁
MKT-2602-2236,02월_무신사_앱푸시_CRM_2236,2026-02-09,2026-02-18,앱푸시,CRM,MZ남성,1442779,72374,5173,17053937,124756425,무신사,이준혁
MKT-2602-0574,02월_29CM_틱톡_브랜딩_574,2026-02-11,2026-02-22,틱톡,브랜딩,브랜드관심,1879624,12855,160,14677751,37903691,29CM,박서연
MKT-2602-1106,02월_29CM_CRM_퍼포먼스_1106,2026-02-06,2026-02-14,CRM,퍼포먼스,MZ남성,2172392,51650,1322,28952274,101998620,29CM,이준혁
MKT-2602-1247,02월_무신사_인스타그램_리타겟팅_1247,2026-02-14,2026-02-24,인스타그램,리타겟팅,신규유입,572275,29091,1576,7658453,75050050,무신사,박서연
MKT-2602-1410,02월_무신사_유튜브_리타겟팅_1410,2026-02-11,2026-02-22,유튜브,리타겟팅,브랜드관심,5341490,267420,17912,17759462,166259151,무신사,박서연
MKT-2602-1511,02월_무신사_카카오_리타겟팅_1511,2026-02-16,2026-02-28,카카오,리타겟팅,2030여성,3850950,180805,10482,24127504,255718244,무신사,박서연
MKT-2602-0578,02월_무신사_틱톡_브랜딩_578,2026-02-09,2026-02-14,틱톡,브랜딩,VIP,1836522,15025,108,27016665,41257402,무신사,최유진
MKT-2602-1631,02월_무신사_앱푸시_리타겟팅_1631,2026-02-12,2026-02-14,앱푸시,리타겟팅,MZ남성,3693193,183031,12184,27665248,386609366,무신사,박서연
MKT-2602-2201,02월_무신사_카카오_CRM_2201,2026-02-21,2026-02-28,카카오,CRM,신규유입,1232417,69820,4818,8754450,73398796,무신사,한도경
MKT-2602-1379,02월_29CM_유튜브_리타겟팅_1379,2026-02-02,2026-02-11,유튜브,리타겟팅,신규유입,3303243,169242,9654,22348133,313376428,29CM,김지현
MKT-2602-0209,02월_29CM_네이버_브랜딩_209,2026-02-17,2026-02-24,네이버,브랜딩,신규유입,3071301,20774,142,25096815,42702182,29CM,이준혁
MKT-2602-1568,02월_무신사_카카오_리타겟팅_1568,2026-02-19,2026-02-28,카카오,리타겟팅,MZ남성,1273977,48783,3129,13910680,190973080,무신사,박서연
MKT-2602-0992,02월_무신사_앱푸시_퍼포먼스_992,2026-02-13,2026-02-18,앱푸시,퍼포먼스,2030여성,6096114,176378,6803,23082125,89684519,무신사,정하늘
MKT-2602-1059,02월_무신사_앱푸시_퍼포먼스_1059,2026-02-18,2026-02-28,앱푸시,퍼포먼스,이탈방지,3757425,88672,3393,23379492,90394754,무신사,김지현
MKT-2602-1177,02월_무신사_틱톡_퍼포먼스_1177,2026-02-11,2026-02-21,틱톡,퍼포먼스,이탈방지,1305996,44330,1612,13737882,66620546,무신사,최유진
MKT-2602-2061,02월_무신사_네이버_CRM_2061,2026-02-18,2026-02-28,네이버,CRM,신규유입,197208,8985,1055,2847837,26527206,무신사,윤세영
MKT-2602-1120,02월_29CM_CRM_퍼포먼스_1120,2026-02-07,2026-02-17,CRM,퍼포먼스,이탈방지,2230843,70773,2233,7683642,30826307,29CM,김지현
MKT-2602-0608,02월_무신사_틱톡_브랜딩_608,2026-02-02,2026-02-10,틱톡,브랜딩,2030여성,1485866,19275,131,8820557,25619309,무신사,최유진
MKT-2602-0680,02월_29CM_인스타그램_퍼포먼스_680,2026-02-09,2026-02-15,인스타그램,퍼포먼스,VIP,1666227,57171,1617,12044393,64451105,29CM,송민아
MKT-2602-2147,02월_무신사_카카오_CRM_2147,2026-02-16,2026-02-28,카카오,CRM,2030여성,470807,20834,2129,6523159,38558300,무신사,한도경
MKT-2602-2064,02월_무신사_네이버_CRM_2064,2026-02-12,2026-02-23,네이버,CRM,MZ남성,206385,13559,1443,2170657,17252930,무신사,박서연
MKT-2602-0275,02월_29CM_카카오_브랜딩_275,2026-02-20,2026-02-23,카카오,브랜딩,2030여성,1129536,14308,195,6769989,20251647,29CM,한도경
