캠페인ID,캠페인명,시작일,종료일,채널,캠페인유형,타깃세그먼트,노출수,클릭수,전환수,집행비용,매출기여,브랜드,담당자
MKT-2601-0633,01월_무신사_앱푸시_퍼포먼스_633,2026-01-08,2026-01-10,앱푸시,퍼포먼스,2030여성,1785488,54228,1786,14184963,84460074,무신사,정하늘
MKT-2601-0297,01월_29CM_CRM_브랜딩_297,2026-01-23,2026-01-25,CRM,브랜딩,MZ남성,132808,1068,12,1196555,1837434,29CM,송민아
MKT-2601-1252,01월_29CM_유튜브_CRM_1252,2026-01-21,2026-01-25,유튜브,CRM,VIP,1254922,84102,11169,14432085,132364000,29CM,한도경
MKT-2601-0445,01월_무신사_인스타그램_퍼포먼스_445,2026-01-21,2026-01-28,인스타그램,퍼포먼스,2030여성,2192465,57686,2625,16496207,59916622,무신사,윤세영
MKT-2601-0708,01월_29CM_CRM_퍼포먼스_708,2026-01-11,2026-01-25,CRM,퍼포먼스,MZ남성,2365715,43495,1104,10524732,54067601,29CM,윤세영
MKT-2601-0459,01월_29CM_유튜브_퍼포먼스_459,2026-01-15,2026-01-22,유튜브,퍼포먼스,이탈방지,5185369,156365,7532,28782870,159739401,29CM,최유진
MKT-2601-0875,01월_29CM_유튜브_리타겟팅_875,2026-01-22,2026-01-31,유튜브,리타겟팅,MZ남성,2552872,128487,8659,28921947,311094755,29CM,윤세영
MKT-2601-0999,01월_무신사_카카오_리타겟팅_999,2026-01-01,2026-01-15,카카오,리타겟팅,브랜드관심,487463,25695,1781,6521757,92198675,무신사,한도경
MKT-2601-0357,01월_29CM_틱톡_브랜딩_357,2026-01-15,2026-01-29,틱톡,브랜딩,MZ남성,1070749,10454,72,4884917,14262763,29CM,정하늘
MKT-2601-0217,01월_29CM_카카오_브랜딩_217,2026-01-04,2026-01-11,카카오,브랜딩,신규유입,396207,2533,27,5605900,9215192,29CM,김지현
MKT-2601-0066,01월_무신사_유튜브_브랜딩_66,2026-01-14,2026-01-17,유튜브,브랜딩,MZ남성,654930,5158,46,6893279,14378012,무신사,윤세영
MKT-2601-0080,01월_29CM_유튜브_브랜딩_80,2026-01-20,2026-01-30,유튜브,브랜딩,이탈방지,2827774,32608,476,25526264,69074777,29CM,한도경
MKT-2601-0959,01월_무신사_카카오_리타겟팅_959,2026-01-12,2026-01-25,카카오,리타겟팅,MZ남성,2051757,69848,4767,28935677,424239259,무신사,박서연
MKT-2601-0799,01월_무신사_인스타그램_리타겟팅_799,2026-01-12,2026-01-17,인스타그램,리타겟팅,MZ남성,154370,4994,337,1026793,11807222,무신사,송민아
MKT-2601-0664,01월_무신사_앱푸시_퍼포먼스_664,2026-01-24,2026-01-29,앱푸시,퍼포먼스,MZ남성,780373,26631,1010,6924513,38560130,무신사,정하늘
MKT-2601-0447,01월_29CM_유튜브_퍼포먼스_447,2026-01-02,2026-01-14,유튜브,퍼포먼스,신규유입,785072,22452,619,9712518,36462897,29CM,한도경
MKT-2601-0606,01월_무신사_카카오_퍼포먼스_606,2026-01-02,2026-01-16,카카오,퍼포먼스,VIP,387900,9262,408,5737359,21856171,무신사,이준혁
MKT-2601-1529,01월_29CM_틱톡_CRM_1529,2026-01-15,2026-01-28,틱톡,CRM,MZ남성,1732844,126205,18114,7961618,72692394,29CM,김지현
MKT-2601-1329,01월_무신사_네이버_CRM_1329,2026-01-21,2026-01-22,네이버,CRM,이탈방지,603185,29464,1927,8076365,46775802,무신사,김지현
MKT-2601-0360,01월_무신사_틱톡_브랜딩_360,2026-01-03,2026-01-17,틱톡,브랜딩,이탈방지,1544468,23214,172,15463402,27369935,무신사,윤세영
MKT-2601-0189,01월_무신사_카카오_브랜딩_189,2026-01-09,2026-01-16,카카오,브랜딩,VIP,844661,8173,59,3065641,7849585,무신사,김지현
MKT-2601-0713,01월_29CM_CRM_퍼포먼스_713,2026-01-15,2026-01-29,CRM,퍼포먼스,VIP,2198283,69870,2623,21367300,108347744,29CM,박서연
MKT-2601-0461,01월_무신사_유튜브_퍼포먼스_461,2026-01-14,2026-01-24,유튜브,퍼포먼스,신규유입,4350375,127512,4663,16109391,48849866,무신사,이준혁
MKT-2601-0531,01월_29CM_네이버_퍼포먼스_531,2026-01-07,2026-01-21,네이버,퍼포먼스,VIP,1539147,34590,983,13937355,63936541,29CM,최유진
MKT-2601-1136,01월_29CM_틱톡_리타겟팅_1136,2026-01-19,2026-01-26,틱톡,리타겟팅,MZ남성,4031056,147864,13913,16243186,224281844,29CM,윤세영
MKT-2601-1351,01월_29CM_카카오_CRM_1351,2026-01-03,2026-01-10,카카오,CRM,브랜드관심,689308,65318,9300,8066098,66810971,29CM,김지현
MKT-2601-1541,01월_29CM_틱톡_CRM_1541,2026-01-01,2026-01-05,틱톡,CRM,VIP,2203538,175162,24788,20100693,161313731,29CM,윤세영
MKT-2601-0485,01월_무신사_유튜브_퍼포먼스_485,2026-01-18,2026-01-23,유튜브,퍼포먼스,2030여성,3284435,114987,3852,19143808,113626355,무신사,최유진
MKT-2601-1473,01월_무신사_CRM_CRM_1473,2026-01-01,2026-01-06,CRM,CRM,MZ남성,309674,15968,1809,4487614,24358735,무신사,김지현
MKT-2601-0638,01월_29CM_앱푸시_퍼포먼스_638,2026-01-09,2026-01-11,앱푸시,퍼포먼스,2030여성,1626256,42098,1245,14472507,63851469,29CM,이준혁
MKT-2601-1097,01월_29CM_CRM_리타겟팅_1097,2026-01-15,2026-01-26,CRM,리타겟팅,브랜드관심,301083,9287,476,2239775,23735316,29CM,김지현
MKT-2601-0478,01월_무신사_유튜브_퍼포먼스_478,2026-01-17,2026-01-26,유튜브,퍼포먼스,MZ남성,1730463,68286,2849,7051255,26539861,무신사,송민아
MKT-2601-1107,01월_29CM_CRM_리타겟팅_1107,2026-01-22,2026-01-31,CRM,리타겟팅,MZ남성,969767,48594,4264,12471417,176410863,29CM,김지현
MKT-2601-0314,01월_29CM_CRM_브랜딩_314,2026-01-21,2026-01-31,CRM,브랜딩,2030여성,400683,5057,26,5044083,7858927,29CM,김지현
MKT-2601-0759,01월_29CM_틱톡_퍼포먼스_759,2026-01-22,2026-01-29,틱톡,퍼포먼스,신규유입,512495,9491,463,5062081,21889410,29CM,정하늘
MKT-2601-1275,01월_무신사_유튜브_CRM_1275,2026-01-05,2026-01-09,유튜브,CRM,브랜드관심,1643717,95121,8714,13197685,79059694,무신사,박서연
MKT-2601-0438,01월_29CM_인스타그램_퍼포먼스_438,2026-01-06,2026-01-16,인스타그램,퍼포먼스,MZ남성,363217,8983,227,2051505,9598364,29CM,김지현
MKT-2601-0130,01월_무신사_네이버_브랜딩_130,2026-01-15,2026-01-19,네이버,브랜딩,브랜드관심,6778567,33981,468,27441901,50153781,무신사,정하늘
MKT-2601-1306,01월_29CM_네이버_CRM_1306,2026-01-05,2026-01-19,네이버,CRM,MZ남성,1809019,119143,16046,22926148,228085462,29CM,최유진
MKT-2601-0025,01월_무신사_인스타그램_브랜딩_25,2026-01-14,2026-01-20,인스타그램,브랜딩,MZ남성,4224512,40974,415,22730566,41501482,무신사,이준혁
MKT-2601-0486,01월_29CM_유튜브_퍼포먼스_486,2026-01-07,2026-01-18,유튜브,퍼포먼스,이탈방지,2140966,32795,1344,24007809,90384795,29CM,최유진
MKT-2601-1392,01월_무신사_카카오_CRM_1392,2026-01-09,2026-01-19,카카오,CRM,신규유입,1284543,73007,6801,17245002,153468520,무신사,윤세영
MKT-2601-1082,01월_무신사_CRM_리타겟팅_1082,2026-01-11,2026-01-17,CRM,리타겟팅,MZ남성,2842673,197712,11247,19322020,189786792,무신사,윤세영
MKT-2601-1386,01월_29CM_카카오_CRM_1386,2026-01-20,2026-01-23,카카오,CRM,2030여성,2608171,142222,19513,15328510,103347719,29CM,최유진
MKT-2601-1289,01월_29CM_네이버_CRM_1289,2026-01-08,2026-01-10,네이버,CRM,브랜드관심,4357729,244600,30958,16579348,143504078,29CM,한도경
MKT-2601-1025,01월_무신사_앱푸시_리타겟팅_1025,2026-01-14,2026-01-15,앱푸시,리타겟팅,브랜드관심,2568565,108965,9310,27743805,340265074,무신사,송민아
MKT-2601-1320,01월_무신사_네이버_CRM_1320,2026-01-15,2026-01-28,네이버,CRM,2030여성,2688813,180571,14920,29662378,217685969,무신사,이준혁
MKT-2601-0931,01월_29CM_네이버_리타겟팅_931,2026-01-14,2026-01-20,네이버,리타겟팅,신규유입,6023751,310193,18903,19811695,270419290,29CM,박서연
MKT-2601-0680,01월_29CM_CRM_퍼포먼스_680,2026-01-23,2026-01-27,CRM,퍼포먼스,이탈방지,1048889,36538,1218,14185693,82545775,29CM,송민아
MKT-2601-0344,01월_무신사_틱톡_브랜딩_344,2026-01-22,2026-01-26,틱톡,브랜딩,VIP,2662391,20356,186,26885801,50917543,무신사,윤세영
MKT-2601-1411,01월_29CM_앱푸시_CRM_1411,2026-01-15,2026-01-27,앱푸시,CRM,MZ남성,1950027,82026,9331,10382185,84288819,29CM,윤세영
MKT-2601-1533,01월_무신사_틱톡_CRM_1533,2026-01-20,2026-01-26,틱톡,CRM,브랜드관심,2311535,173917,18727,14569686,123150691,무신사,정하늘
MKT-2601-1259,01월_무신사_유튜브_CRM_1259,2026-01-07,2026-01-15,유튜브,CRM,신규유입,1247237,90897,10568,12885653,97448233,무신사,윤세영
MKT-2601-0694,01월_무신사_CRM_퍼포먼스_694,2026-01-19,2026-01-24,CRM,퍼포먼스,이탈방지,558199,13961,461,8004904,25774477,무신사,김지현
MKT-2601-0896,01월_29CM_네이버_리타겟팅_896,2026-01-03,2026-01-14,네이버,리타겟팅,2030여성,1802703,68062,6468,24068204,326512610,29CM,송민아
MKT-2601-0695,01월_29CM_CRM_퍼포먼스_695,2026-01-12,2026-01-21,CRM,퍼포먼스,2030여성,925635,31537,1059,8545025,30423474,29CM,한도경
MKT-2601-0515,01월_29CM_네이버_퍼포먼스_515,2026-01-08,2026-01-14,네이버,퍼포먼스,이탈방지,1115305,28568,1229,15050901,73719616,29CM,한도경
MKT-2601-0490,01월_무신사_유튜브_퍼포먼스_490,2026-01-08,2026-01-22,유튜브,퍼포먼스,2030여성,56745,915,21,599756,2562385,무신사,정하늘
MKT-2601-0658,01월_무신사_앱푸시_퍼포먼스_658,2026-01-01,2026-01-06,앱푸시,퍼포먼스,VIP,1996134,30669,977,8790180,46785427,무신사,송민아
MKT-2601-1561,01월_29CM_틱톡_CRM_1561,2026-01-08,2026-01-20,틱톡,CRM,VIP,5017029,347734,32330,25576861,148409258,29CM,한도경
MKT-2601-0255,01월_무신사_앱푸시_브랜딩_255,2026-01-22,2026-01-25,앱푸시,브랜딩,2030여성,1515953,12481,114,10629678,18538153,무신사,박서연
MKT-2601-0994,01월_무신사_카카오_리타겟팅_994,2026-01-01,2026-01-08,카카오,리타겟팅,2030여성,2899438,147215,10499,18089842,195732450,무신사,윤세영
MKT-2601-0086,01월_29CM_유튜브_브랜딩_86,2026-01-14,2026-01-21,유튜브,브랜딩,브랜드관심,3206884,33543,333,14565826,28861155,29CM,송민아
MKT-2601-0190,01월_29CM_카카오_브랜딩_190,2026-01-13,2026-01-24,카카오,브랜딩,VIP,824056,6599,91,7336803,16737007,29CM,송민아
MKT-2601-1236,01월_29CM_유튜브_CRM_1236,2026-01-05,2026-01-15,유튜브,CRM,브랜드관심,5822834,311955,46323,17951592,90052835,29CM,최유진
MKT-2601-1355,01월_29CM_카카오_CRM_1355,2026-01-22,2026-01-31,카카오,CRM,브랜드관심,399670,28353,2785,4929261,27744465,29CM,김지현
MKT-2601-1462,01월_무신사_CRM_CRM_1462,2026-01-06,2026-01-17,CRM,CRM,브랜드관심,159724,9236,1050,1743648,13141877,무신사,정하늘
MKT-2601-0435,01월_무신사_인스타그램_퍼포먼스_435,2026-01-23,2026-01-27,인스타그램,퍼포먼스,2030여성,675041,15460,435,6637292,25015032,무신사,박서연
MKT-2601-0289,01월_무신사_CRM_브랜딩_289,2026-01-04,2026-01-15,CRM,브랜딩,VIP,3605856,39025,319,29375679,70739846,무신사,김지현
MKT-2601-1077,01월_무신사_CRM_리타겟팅_1077,2026-01-02,2026-01-14,CRM,리타겟팅,신규유입,1956168,102757,5475,21545279,190150320,무신사,박서연
MKT-2601-0216,01월_29CM_카카오_브랜딩_216,2026-01-11,2026-01-19,카카오,브랜딩,이탈방지,2416013,34806,184,12858248,30428508,29CM,정하늘
MKT-2601-0116,01월_29CM_네이버_브랜딩_116,2026-01-15,2026-01-18,네이버,브랜딩,신규유입,4548810,59178,746,20096906,43954020,29CM,정하늘
MKT-2601-0119,01월_무신사_네이버_브랜딩_119,2026-01-01,2026-01-03,네이버,브랜딩,브랜드관심,1128503,15049,145,11762304,26449966,무신사,이준혁
MKT-2601-1554,01월_무신사_틱톡_CRM_1554,2026-01-09,2026-01-17,틱톡,CRM,MZ남성,5421412,365825,24199,19023643,175217548,무신사,정하늘
MKT-2601-0017,01월_29CM_인스타그램_브랜딩_17,2026-01-09,2026-01-21,인스타그램,브랜딩,이탈방지,3265004,42536,228,18155437,43661018,29CM,송민아
MKT-2601-1155,01월_무신사_틱톡_리타겟팅_1155,2026-01-11,2026-01-23,틱톡,리타겟팅,이탈방지,2125085,144766,7225,10728053,150251044,무신사,이준혁
MKT-2601-1491,01월_29CM_CRM_CRM_1491,2026-01-23,2026-01-31,CRM,CRM,이탈방지,387747,30916,4046,4708687,27743931,29CM,이준혁
MKT-2601-0871,01월_29CM_유튜브_리타겟팅_871,2026-01-11,2026-01-18,유튜브,리타겟팅,이탈방지,2560389,106671,7242,27273914,261306379,29CM,윤세영
MKT-2601-1052,01월_무신사_앱푸시_리타겟팅_1052,2026-01-18,2026-01-29,앱푸시,리타겟팅,2030여성,3453088,192176,9899,11322155,126209281,무신사,이준혁
MKT-2601-0142,01월_무신사_네이버_브랜딩_142,2026-01-16,2026-01-26,네이버,브랜딩,신규유입,166493,2239,19,2005590,5675160,무신사,정하늘
MKT-2601-0905,01월_무신사_네이버_리타겟팅_905,2026-01-09,2026-01-11,네이버,리타겟팅,신규유입,1498091,67169,3841,16228101,165670061,무신사,최유진
MKT-2601-0062,01월_29CM_유튜브_브랜딩_62,2026-01-02,2026-01-15,유튜브,브랜딩,MZ남성,2127273,17564,137,17227141,48458609,29CM,한도경
MKT-2601-1194,01월_무신사_인스타그램_CRM_1194,2026-01-02,2026-01-04,인스타그램,CRM,VIP,2564911,117005,8208,26094550,142857525,무신사,박서연
MKT-2601-1516,01월_29CM_틱톡_CRM_1516,2026-01-22,2026-01-31,틱톡,CRM,VIP,771674,32008,5672,8279500,43961548,29CM,송민아
MKT-2601-0233,01월_29CM_앱푸시_브랜딩_233,2026-01-02,2026-01-08,앱푸시,브랜딩,이탈방지,3170559,28575,387,17298025,44871066,29CM,송민아
MKT-2601-0382,01월_무신사_틱톡_브랜딩_382,2026-01-09,2026-01-22,틱톡,브랜딩,브랜드관심,1995081,25615,315,29755421,48174541,무신사,송민아
MKT-2601-1556,01월_무신사_틱톡_CRM_1556,2026-01-20,2026-01-29,틱톡,CRM,VIP,259772,18272,1340,1368817,9865588,무신사,윤세영
MKT-2601-1256,01월_무신사_유튜브_CRM_1256,2026-01-09,2026-01-14,유튜브,CRM,신규유입,502842,30100,1918,6620835,37094628,무신사,이준혁
MKT-2601-0389,01월_무신사_인스타그램_퍼포먼스_389,2026-01-09,2026-01-18,인스타그램,퍼포먼스,브랜드관심,3162287,97719,2162,26691455,146539910,무신사,정하늘
MKT-2601-1322,01월_무신사_네이버_CRM_1322,2026-01-22,2026-01-25,네이버,CRM,이탈방지,1091218,49186,3695,11955529,107190265,무신사,김지현
MKT-2601-0781,01월_무신사_틱톡_퍼포먼스_781,2026-01-10,2026-01-16,틱톡,퍼포먼스,2030여성,557872,14318,534,3613621,13578164,무신사,한도경
MKT-2601-0982,01월_무신사_카카오_리타겟팅_982,2026-01-23,2026-01-31,카카오,리타겟팅,브랜드관심,1583458,70657,6659,19235148,252684689,무신사,정하늘
MKT-2601-0372,01월_무신사_틱톡_브랜딩_372,2026-01-03,2026-01-12,틱톡,브랜딩,MZ남성,1002819,13370,104,8423881,18378980,무신사,박서연
MKT-2601-0298,01월_무신사_CRM_브랜딩_298,2026-01-02,2026-01-05,CRM,브랜딩,2030여성,830047,8056,76,8809203,23686280,무신사,이준혁
MKT-2601-0110,01월_29CM_유튜브_브랜딩_110,2026-01-08,2026-01-21,유튜브,브랜딩,신규유입,1199413,12526,99,11481635,24668631,29CM,이준혁
MKT-2601-1072,01월_무신사_CRM_리타겟팅_1072,2026-01-19,2026-01-31,CRM,리타겟팅,MZ남성,2926944,167457,9072,10054392,83739987,무신사,한도경
MKT-2601-1202,01월_29CM_인스타그램_CRM_1202,2026-01-02,2026-01-05,인스타그램,CRM,신규유입,96291,5200,688,1119565,11049446,29CM,정하늘
MKT-2601-1012,01월_무신사_앱푸시_리타겟팅_1012,2026-01-20,2026-01-31,앱푸시,리타겟팅,MZ남성,1399847,54568,5086,16961500,166436650,무신사,이준혁
MKT-2601-0228,01월_29CM_앱푸시_브랜딩_228,2026-01-01,2026-01-11,앱푸시,브랜딩,MZ남성,1234077,16222,92,12169556,26785558,29CM,최유진
MKT-2601-1076,01월_29CM_CRM_리타겟팅_1076,2026-01-02,2026-01-10,CRM,리타겟팅,이탈방지,540580,22653,2062,4292206,61407984,29CM,박서연
MKT-2601-0688,01월_29CM_CRM_퍼포먼스_688,2026-01-13,2026-01-16,CRM,퍼포먼스,MZ남성,742717,13277,404,6135466,22944949,29CM,한도경
MKT-2601-0640,01월_무신사_앱푸시_퍼포먼스_640,2026-01-09,2026-01-21,앱푸시,퍼포먼스,2030여성,4372729,71509,3414,17120002,86645193,무신사,윤세영
MKT-2601-0068,01월_무신사_유튜브_브랜딩_68,2026-01-17,2026-01-23,유튜브,브랜딩,신규유입,47496,675,3,588383,1594492,무신사,박서연
MKT-2601-1160,01월_29CM_틱톡_리타겟팅_1160,2026-01-04,2026-01-18,틱톡,리타겟팅,이탈방지,1211042,83919,7065,10083071,140742405,29CM,한도경
MKT-2601-0539,01월_무신사_네이버_퍼포먼스_539,2026-01-01,2026-01-08,네이버,퍼포먼스,이탈방지,1392397,24319,1088,14741183,57743115,무신사,송민아
MKT-2601-0500,01월_29CM_유튜브_퍼포먼스_500,2026-01-15,2026-01-29,유튜브,퍼포먼스,2030여성,315867,11040,229,3753078,16924566,29CM,정하늘
MKT-2601-0218,01월_무신사_카카오_브랜딩_218,2026-01-24,2026-01-29,카카오,브랜딩,브랜드관심,597177,8599,92,4235250,9858387,무신사,최유진
MKT-2601-0644,01월_29CM_앱푸시_퍼포먼스_644,2026-01-06,2026-01-07,앱푸시,퍼포먼스,MZ남성,591130,15356,471,6536532,32425946,29CM,윤세영
MKT-2601-0787,01월_무신사_인스타그램_리타겟팅_787,2026-01-03,2026-01-06,인스타그램,리타겟팅,이탈방지,1164049,57975,5040,9699449,130924607,무신사,박서연
MKT-2601-0353,01월_29CM_틱톡_브랜딩_353,2026-01-03,2026-01-17,틱톡,브랜딩,VIP,582061,3501,31,2709752,4735836,29CM,최유진
MKT-2601-1313,01월_무신사_네이버_CRM_1313,2026-01-02,2026-01-10,네이버,CRM,2030여성,392550,26450,2510,5190955,47993811,무신사,정하늘
MKT-2601-0156,01월_29CM_네이버_브랜딩_156,2026-01-09,2026-01-23,네이버,브랜딩,2030여성,3751536,49890,436,21910571,35647810,29CM,송민아
MKT-2601-1390,01월_29CM_카카오_CRM_1390,2026-01-15,2026-01-25,카카오,CRM,이탈방지,1491137,65364,7814,17546434,110828468,29CM,박서연
MKT-2601-1102,01월_무신사_CRM_리타겟팅_1102,2026-01-17,2026-01-23,CRM,리타겟팅,MZ남성,5078993,213117,18467,24599313,324626437,무신사,박서연
MKT-2601-1090,01월_무신사_CRM_리타겟팅_1090,2026-01-05,2026-01-07,CRM,리타겟팅,2030여성,523598,30793,2263,4749582,63757048,무신사,정하늘
MKT-2601-1475,01월_무신사_CRM_CRM_1475,2026-01-12,2026-01-24,CRM,CRM,VIP,4554991,257859,27396,15791068,114080376,무신사,박서연
MKT-2601-0352,01월_29CM_틱톡_브랜딩_352,2026-01-08,2026-01-22,틱톡,브랜딩,신규유입,762762,9271,94,9496731,17321305,29CM,이준혁
MKT-2601-0983,01월_29CM_카카오_리타겟팅_983,2026-01-20,2026-01-22,카카오,리타겟팅,이탈방지,3544891,123972,9220,29190052,286055986,29CM,한도경
MKT-2601-0542,01월_29CM_네이버_퍼포먼스_542,2026-01-06,2026-01-10,네이버,퍼포먼스,VIP,2916718,55781,1888,26504123,88390450,29CM,이준혁
MKT-2601-0290,01월_무신사_CRM_브랜딩_290,2026-01-09,2026-01-11,CRM,브랜딩,브랜드관심,1237734,7929,60,17164055,36554523,무신사,송민아
MKT-2601-0626,01월_무신사_앱푸시_퍼포먼스_626,2026-01-12,2026-01-20,앱푸시,퍼포먼스,브랜드관심,2826390,67080,1621,28293752,101407547,무신사,윤세영
MKT-2601-0263,01월_무신사_앱푸시_브랜딩_263,2026-01-18,2026-01-20,앱푸시,브랜딩,VIP,1689337,19732,126,12633754,20079036,무신사,이준혁
MKT-2601-0407,01월_29CM_인스타그램_퍼포먼스_407,2026-01-05,2026-01-16,인스타그램,퍼포먼스,이탈방지,2187238,59349,1290,27905402,149569577,29CM,윤세영
