주문번호,주문일,주문시간,채널,카테고리,상품명,SKU,수량,단가,합계,배송지역,주문상태
OY-260319-0258,2026-03-19,03:26,올리브영,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,2,15800,31600,강원,반품완료
MS-260319-0422,2026-03-19,03:42,무신사,섬유향수,헤베 섬유향수,LB-FF-004,1,15000,15000,서울,배송완료
OY-260319-0269,2026-03-19,04:26,올리브영,핸드크림,티 슬로우 핸드크림,LB-HC-002,1,16000,16000,서울,배송완료
CM-260319-0151,2026-03-19,05:02,29CM,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,35600,35600,경기,배송완료
KK-260319-0321,2026-03-19,07:05,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,서울,배송중
CM-260319-0152,2026-03-19,07:08,29CM,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,2,57200,114400,경기,배송완료
MS-260319-0425,2026-03-19,07:26,무신사,향수,스노우 사이 오 드 퍼퓸,LB-EDP-001,1,52200,52200,인천,교환완료
MS-260319-0413,2026-03-19,07:36,무신사,섬유향수,헤베 섬유향수,LB-FF-004,1,15000,15000,전남,배송완료
LB-260319-0202,2026-03-19,08:25,자사몰,섬유향수,헤베 섬유향수,LB-FF-004,3,15800,47400,경기,배송완료
KK-260319-0314,2026-03-19,09:09,카카오선물하기,디퓨저,탠저린 블랙 디퓨저,LB-DF-002,1,21000,21000,광주,배송완료
KK-260319-0318,2026-03-19,09:18,카카오선물하기,향수,플라워 소사이어티 오 드 퍼퓸,LB-EDP-007,2,59000,118000,경기,교환완료
MS-260319-0414,2026-03-19,09:30,무신사,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,1,15200,15200,서울,배송중
MS-260319-0408,2026-03-19,11:33,무신사,섬유향수,와일드 가든 섬유향수,LB-FF-006,1,15000,15000,광주,교환완료
OY-260319-0261,2026-03-19,11:37,올리브영,섬유향수,요이 섬유향수,LB-FF-007,1,15800,15800,서울,배송완료
MS-260319-0426,2026-03-19,11:58,무신사,핸드크림,티 슬로우 핸드크림,LB-HC-002,1,15200,15200,서울,배송완료
MS-260319-0407,2026-03-19,12:34,무신사,룸스프레이,소호 유자 룸스프레이,LB-RS-002,1,22800,22800,서울,배송완료
OY-260319-0257,2026-03-19,13:02,올리브영,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,2,45000,90000,울산,교환완료
MS-260319-0410,2026-03-19,13:17,무신사,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,32300,32300,경기,배송완료
OY-260319-0270,2026-03-19,13:27,올리브영,섬유향수,요이 섬유향수,LB-FF-007,1,15800,15800,경기,배송완료
MS-260319-0415,2026-03-19,14:11,무신사,향수,클라우드 사이 오 드 퍼퓸,LB-EDP-002,1,52200,52200,울산,배송중
OY-260319-0268,2026-03-19,14:22,올리브영,섬유향수,헤베 섬유향수,LB-FF-004,1,15800,15800,경기,배송중
OY-260319-0265,2026-03-19,14:42,올리브영,섬유향수,크리미 우드 섬유향수,LB-FF-002,3,15800,47400,서울,배송완료
OY-260319-0262,2026-03-19,14:44,올리브영,섬유향수,요이 섬유향수,LB-FF-007,1,15800,15800,경기,반품완료
MS-260319-0417,2026-03-19,14:44,무신사,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,1,15200,15200,경기,배송완료
LB-260319-0194,2026-03-19,14:49,자사몰,향수,스팀 글로스 오 드 퍼퓸,LB-EDP-005,2,55000,110000,인천,배송완료
MS-260319-0423,2026-03-19,15:01,무신사,섬유향수,헤베 섬유향수,LB-FF-004,1,15000,15000,서울,배송완료
CM-260319-0148,2026-03-19,16:11,29CM,디퓨저,메이 라일락 디퓨저,LB-DF-004,3,20300,60900,인천,배송중
OY-260319-0264,2026-03-19,16:12,올리브영,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,2,24000,48000,서울,배송완료
LB-260319-0195,2026-03-19,16:19,자사몰,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,2,24000,48000,대전,교환완료
MS-260319-0416,2026-03-19,16:27,무신사,디퓨저,메이 라일락 디퓨저,LB-DF-004,2,19900,39800,서울,배송완료
MS-260319-0424,2026-03-19,16:34,무신사,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,1,15000,15000,부산,배송완료
KK-260319-0319,2026-03-19,16:37,카카오선물하기,선물세트,섬유향수&핸드크림 세트,LB-SET-002,1,31800,31800,인천,배송완료
LB-260319-0197,2026-03-19,16:52,자사몰,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,1,16000,16000,서울,배송완료
OY-260319-0267,2026-03-19,17:14,올리브영,섬유향수,선 드라이 섬유향수,LB-FF-005,1,15800,15800,서울,배송완료
MS-260319-0419,2026-03-19,17:22,무신사,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,42700,42700,부산,교환완료
LB-260319-0199,2026-03-19,17:31,자사몰,향수,그린 사운즈 오 드 퍼퓸,LB-EDP-003,1,59000,59000,전남,배송완료
MS-260319-0411,2026-03-19,17:33,무신사,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,34900,34900,경남,교환완료
MS-260319-0409,2026-03-19,17:57,무신사,선물세트,섬유향수 듀오 세트,LB-SET-001,2,30000,60000,전북,배송중
KK-260319-0317,2026-03-19,18:03,카카오선물하기,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,대구,배송중
OY-260319-0266,2026-03-19,18:24,올리브영,핸드크림,바질 인스파이어 핸드크림,LB-HC-001,1,16000,16000,서울,반품완료
CM-260319-0145,2026-03-19,18:27,29CM,섬유향수,사이 섬유향수,LB-FF-001,1,15300,15300,경기,배송완료
MS-260319-0405,2026-03-19,18:30,무신사,향수,그린 사운즈 오 드 퍼퓸,LB-EDP-003,1,56000,56000,대구,배송완료
KK-260319-0322,2026-03-19,18:59,카카오선물하기,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,1,59000,59000,광주,배송완료
OY-260319-0260,2026-03-19,19:00,올리브영,섬유향수,민티 섬유향수,LB-FF-008,1,15800,15800,경기,배송완료
MS-260319-0420,2026-03-19,19:19,무신사,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,1,22800,22800,전남,배송완료
OY-260319-0259,2026-03-19,19:36,올리브영,룸스프레이,포레스트 던 룸스프레이,LB-RS-003,1,24000,24000,경남,배송완료
OY-260319-0263,2026-03-19,20:03,올리브영,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,2,15800,31600,광주,배송완료
CM-260319-0149,2026-03-19,20:04,29CM,향수,스팀 글로스 오 드 퍼퓸,LB-EDP-005,1,53300,53300,경기,배송완료
OY-260319-0256,2026-03-19,20:10,올리브영,섬유향수,칠 섬유향수,LB-FF-003,3,15800,47400,부산,배송완료
KK-260319-0323,2026-03-19,20:14,카카오선물하기,룸스프레이,소호 유자 룸스프레이,LB-RS-002,2,24000,48000,서울,배송완료
CM-260319-0150,2026-03-19,20:18,29CM,향수,캠퍼스 피크닉 오 드 퍼퓸,LB-EDP-006,1,53300,53300,서울,교환완료
KK-260319-0320,2026-03-19,20:21,카카오선물하기,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,서울,반품완료
LB-260319-0196,2026-03-19,20:29,자사몰,디퓨저,메이 라일락 디퓨저,LB-DF-004,2,21000,42000,세종,배송완료
MS-260319-0418,2026-03-19,20:39,무신사,섬유향수,사이 섬유향수,LB-FF-001,1,15000,15000,경기,배송완료
LB-260319-0200,2026-03-19,20:43,자사몰,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,1,24000,24000,부산,배송완료
MS-260319-0421,2026-03-19,20:46,무신사,섬유향수,헤베 섬유향수,LB-FF-004,1,15000,15000,충남,배송완료
LB-260319-0201,2026-03-19,20:50,자사몰,향수,플라워 소사이어티 오 드 퍼퓸,LB-EDP-007,2,59000,118000,경기,배송완료
MS-260319-0406,2026-03-19,21:09,무신사,디퓨저,탠저린 블랙 디퓨저,LB-DF-002,1,19900,19900,경남,반품완료
KK-260319-0315,2026-03-19,21:18,카카오선물하기,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,1,59000,59000,서울,배송완료
LB-260319-0198,2026-03-19,21:40,자사몰,룸스프레이,소호 유자 룸스프레이,LB-RS-002,1,24000,24000,강원,배송완료
CM-260319-0146,2026-03-19,22:06,29CM,향수,플라워 소사이어티 오 드 퍼퓸,LB-EDP-007,1,57200,57200,충남,배송완료
KK-260319-0316,2026-03-19,22:29,카카오선물하기,핸드크림,티 슬로우 핸드크림,LB-HC-002,1,16000,16000,서울,배송중
CM-260319-0147,2026-03-19,23:22,29CM,섬유향수,민티 섬유향수,LB-FF-008,1,15300,15300,경기,배송중
CM-260320-0153,2026-03-20,03:53,29CM,디퓨저,메이 라일락 디퓨저,LB-DF-004,3,20300,60900,서울,배송완료
LB-260320-0205,2026-03-20,06:05,자사몰,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,1,15800,15800,서울,교환완료
MS-260320-0428,2026-03-20,08:00,무신사,선물세트,섬유향수&디퓨저 세트,LB-SET-004,2,34900,69800,서울,반품완료
MS-260320-0433,2026-03-20,08:02,무신사,섬유향수,민티 섬유향수,LB-FF-008,2,15000,30000,세종,배송완료
CM-260320-0156,2026-03-20,08:13,29CM,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,1,23200,23200,인천,배송중
KK-260320-0329,2026-03-20,09:02,카카오선물하기,디퓨저,와일드 가든 디퓨저,LB-DF-003,1,21000,21000,서울,배송완료
KK-260320-0328,2026-03-20,10:06,카카오선물하기,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,서울,배송완료
OY-260320-0279,2026-03-20,10:58,올리브영,핸드크림,바질 인스파이어 핸드크림,LB-HC-001,2,16000,32000,경기,교환완료
CM-260320-0154,2026-03-20,11:36,29CM,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,2,57200,114400,경기,교환완료
MS-260320-0430,2026-03-20,11:51,무신사,섬유향수,선 드라이 섬유향수,LB-FF-005,2,15000,30000,광주,배송완료
OY-260320-0274,2026-03-20,11:55,올리브영,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,경기,배송완료
KK-260320-0332,2026-03-20,12:27,카카오선물하기,선물세트,섬유향수&핸드크림 세트,LB-SET-002,1,31800,31800,경기,배송완료
KK-260320-0331,2026-03-20,12:32,카카오선물하기,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,경남,교환완료
OY-260320-0282,2026-03-20,12:48,올리브영,핸드크림,티 슬로우 핸드크림,LB-HC-002,1,16000,16000,서울,배송완료
KK-260320-0325,2026-03-20,12:52,카카오선물하기,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,대전,배송완료
LB-260320-0206,2026-03-20,12:52,자사몰,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,1,59000,59000,부산,배송완료
LB-260320-0203,2026-03-20,12:58,자사몰,선물세트,섬유향수&핸드크림 세트,LB-SET-002,1,31800,31800,강원,배송완료
OY-260320-0273,2026-03-20,13:01,올리브영,섬유향수,선 드라이 섬유향수,LB-FF-005,2,15800,31600,경기,배송완료
LB-260320-0208,2026-03-20,13:20,자사몰,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,45000,45000,경기,배송중
KK-260320-0326,2026-03-20,13:27,카카오선물하기,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,대전,배송완료
KK-260320-0327,2026-03-20,13:36,카카오선물하기,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,2,34000,68000,대구,배송중
MS-260320-0431,2026-03-20,13:56,무신사,섬유향수,크리미 우드 섬유향수,LB-FF-002,1,15000,15000,경기,배송완료
KK-260320-0335,2026-03-20,14:03,카카오선물하기,디퓨저,포레스트 던 디퓨저,LB-DF-001,1,21000,21000,인천,배송중
CM-260320-0155,2026-03-20,14:49,29CM,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,2,57200,114400,대구,교환완료
KK-260320-0324,2026-03-20,15:17,카카오선물하기,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,45000,45000,경기,배송중
KK-260320-0336,2026-03-20,15:51,카카오선물하기,향수,스노우 사이 오 드 퍼퓸,LB-EDP-001,3,55000,165000,서울,배송완료
OY-260320-0271,2026-03-20,16:17,올리브영,섬유향수,요이 섬유향수,LB-FF-007,2,15800,31600,서울,배송완료
OY-260320-0277,2026-03-20,16:23,올리브영,핸드크림,바질 인스파이어 핸드크림,LB-HC-001,1,16000,16000,경기,배송완료
MS-260320-0432,2026-03-20,16:28,무신사,섬유향수,와일드 가든 섬유향수,LB-FF-006,1,15000,15000,대전,배송완료
OY-260320-0278,2026-03-20,16:42,올리브영,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,2,15800,31600,경기,배송완료
OY-260320-0275,2026-03-20,17:11,올리브영,섬유향수,사이 섬유향수,LB-FF-001,1,15800,15800,부산,배송완료
MS-260320-0427,2026-03-20,17:34,무신사,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,1,56000,56000,서울,배송완료
OY-260320-0283,2026-03-20,18:07,올리브영,섬유향수,칠 섬유향수,LB-FF-003,3,15800,47400,경남,배송완료
OY-260320-0276,2026-03-20,18:16,올리브영,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,1,59000,59000,경남,배송완료
KK-260320-0330,2026-03-20,18:24,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,광주,반품완료
KK-260320-0334,2026-03-20,18:46,카카오선물하기,룸스프레이,소호 유자 룸스프레이,LB-RS-002,2,24000,48000,광주,배송중
LB-260320-0204,2026-03-20,19:21,자사몰,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,2,24000,48000,전남,배송완료
MS-260320-0429,2026-03-20,19:38,무신사,섬유향수,선 드라이 섬유향수,LB-FF-005,2,15000,30000,서울,배송완료
OY-260320-0280,2026-03-20,20:00,올리브영,핸드크림,바질 인스파이어 핸드크림,LB-HC-001,2,16000,32000,서울,배송완료
MS-260320-0434,2026-03-20,20:18,무신사,섬유향수,민티 섬유향수,LB-FF-008,1,15000,15000,전남,배송완료
LB-260320-0209,2026-03-20,20:20,자사몰,선물세트,섬유향수&핸드크림 세트,LB-SET-002,1,31800,31800,서울,배송완료
OY-260320-0272,2026-03-20,20:24,올리브영,섬유향수,크리미 우드 섬유향수,LB-FF-002,1,15800,15800,경기,배송완료
LB-260320-0210,2026-03-20,21:07,자사몰,섬유향수,크리미 우드 섬유향수,LB-FF-002,2,15800,31600,경기,배송완료
KK-260320-0333,2026-03-20,21:57,카카오선물하기,섬유향수,선 드라이 섬유향수,LB-FF-005,1,15800,15800,경기,교환완료
KK-260320-0337,2026-03-20,22:27,카카오선물하기,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,1,59000,59000,대구,배송중
OY-260320-0281,2026-03-20,22:58,올리브영,선물세트,섬유향수 듀오 세트,LB-SET-001,2,31600,63200,경기,배송완료
LB-260320-0207,2026-03-20,23:40,자사몰,향수,로즈 제스트 오 드 퍼퓸,LB-EDP-004,1,59000,59000,경기,배송완료
MS-260321-0438,2026-03-21,05:01,무신사,섬유향수,헤베 섬유향수,LB-FF-004,2,15000,30000,광주,배송중
OY-260321-0299,2026-03-21,05:01,올리브영,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,2,16000,32000,인천,배송완료
MS-260321-0442,2026-03-21,05:44,무신사,섬유향수,와일드 가든 섬유향수,LB-FF-006,2,15000,30000,인천,배송완료
CM-260321-0158,2026-03-21,06:13,29CM,룸스프레이,포레스트 던 룸스프레이,LB-RS-003,1,23200,23200,경기,배송완료
OY-260321-0288,2026-03-21,07:41,올리브영,향수,스팀 글로스 오 드 퍼퓸,LB-EDP-005,1,55000,55000,인천,배송완료
OY-260321-0292,2026-03-21,08:13,올리브영,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,1,24000,24000,서울,배송완료
MS-260321-0455,2026-03-21,08:20,무신사,섬유향수,선 드라이 섬유향수,LB-FF-005,1,15000,15000,경기,배송완료
LB-260321-0214,2026-03-21,08:47,자사몰,룸스프레이,소호 유자 룸스프레이,LB-RS-002,1,24000,24000,충북,배송완료
KK-260321-0345,2026-03-21,08:57,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,경기,배송완료
OY-260321-0291,2026-03-21,09:18,올리브영,디퓨저,와일드 가든 디퓨저,LB-DF-003,1,21000,21000,경기,배송완료
MS-260321-0435,2026-03-21,09:19,무신사,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,1,15000,15000,강원,배송완료
KK-260321-0341,2026-03-21,09:31,카카오선물하기,디퓨저,탠저린 블랙 디퓨저,LB-DF-002,1,21000,21000,서울,배송완료
MS-260321-0452,2026-03-21,09:37,무신사,디퓨저,와일드 가든 디퓨저,LB-DF-003,2,19900,39800,대구,배송완료
MS-260321-0444,2026-03-21,09:47,무신사,향수,그린 사운즈 오 드 퍼퓸,LB-EDP-003,2,56000,112000,서울,배송완료
OY-260321-0294,2026-03-21,09:50,올리브영,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,45000,45000,서울,배송완료
OY-260321-0290,2026-03-21,09:55,올리브영,섬유향수,크리미 우드 섬유향수,LB-FF-002,1,15800,15800,경북,교환완료
OY-260321-0289,2026-03-21,10:23,올리브영,디퓨저,포레스트 던 디퓨저,LB-DF-001,1,21000,21000,경기,배송완료
LB-260321-0211,2026-03-21,10:27,자사몰,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,서울,배송완료
KK-260321-0340,2026-03-21,10:37,카카오선물하기,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,경기,배송완료
CM-260321-0159,2026-03-21,10:51,29CM,핸드크림,티 슬로우 핸드크림,LB-HC-002,2,15500,31000,서울,배송완료
MS-260321-0449,2026-03-21,11:00,무신사,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,2,15000,30000,전남,배송완료
LB-260321-0213,2026-03-21,11:01,자사몰,섬유향수,민티 섬유향수,LB-FF-008,1,15800,15800,서울,배송완료
MS-260321-0448,2026-03-21,11:03,무신사,섬유향수,크리미 우드 섬유향수,LB-FF-002,1,15000,15000,인천,교환완료
LB-260321-0220,2026-03-21,11:12,자사몰,섬유향수,칠 섬유향수,LB-FF-003,1,15800,15800,부산,배송완료
MS-260321-0451,2026-03-21,11:27,무신사,핸드크림,티 슬로우 핸드크림,LB-HC-002,2,15200,30400,서울,배송중
LB-260321-0218,2026-03-21,11:32,자사몰,핸드크림,티 슬로우 핸드크림,LB-HC-002,1,16000,16000,광주,배송완료
MS-260321-0436,2026-03-21,11:52,무신사,향수,티 슬로우 오 드 퍼퓸,LB-EDP-008,2,52200,104400,서울,배송완료
MS-260321-0446,2026-03-21,11:59,무신사,향수,클라우드 사이 오 드 퍼퓸,LB-EDP-002,1,52200,52200,충남,배송완료
KK-260321-0342,2026-03-21,12:30,카카오선물하기,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,1,16000,16000,서울,배송완료
OY-260321-0297,2026-03-21,12:44,올리브영,향수,스팀 글로스 오 드 퍼퓸,LB-EDP-005,1,55000,55000,대구,배송완료
LB-260321-0212,2026-03-21,12:51,자사몰,룸스프레이,소호 유자 룸스프레이,LB-RS-002,1,24000,24000,경기,배송완료
