date,client_name,industry,platform,campaign_type,campaign_name,impressions,clicks,spend_krw,conversions,revenue_krw,CTR,CPC_krw,CPM_krw,CVR,CPA_krw,ROAS
2026-03-03,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,349041,636,253730,9,1119799,0.18,399,727,1.42,28192,441
2026-03-04,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,246377,450,215858,7,891267,0.18,480,876,1.56,30837,413
2026-03-05,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,187823,398,207287,7,721892,0.21,521,1104,1.76,29612,348
2026-03-06,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,272052,468,204604,7,687170,0.17,437,752,1.5,29229,336
2026-03-07,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,401615,750,273598,13,973112,0.19,365,681,1.73,21046,356
2026-03-08,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,384559,664,277043,10,831817,0.17,417,720,1.51,27704,300
2026-03-09,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,347832,655,235266,11,774899,0.19,359,676,1.68,21388,329
2026-03-10,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,191868,429,196064,8,841364,0.22,457,1022,1.86,24508,429
2026-03-11,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,278506,600,271959,9,1129138,0.22,453,976,1.5,30218,415
2026-03-12,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,259644,555,235556,10,653800,0.21,424,907,1.8,23556,278
2026-03-13,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,228809,488,204117,9,858118,0.21,418,892,1.84,22680,420
2026-03-14,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,322965,726,312752,14,1238056,0.22,431,968,1.93,22339,396
2026-03-15,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,234111,553,230207,12,736591,0.24,416,983,2.17,19184,320
2026-03-16,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,175365,438,214520,6,736055,0.25,490,1223,1.37,35753,343
2026-03-17,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,310828,602,246078,10,816602,0.19,409,792,1.66,24608,332
2026-03-18,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,241977,529,257345,9,745097,0.22,486,1064,1.7,28594,290
2026-03-19,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,329260,612,248559,9,869596,0.19,406,755,1.47,27618,350
2026-03-20,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,239961,547,236120,9,986689,0.23,432,984,1.65,26236,418
2026-03-21,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,263332,596,214630,9,807364,0.23,360,815,1.51,23848,376
2026-03-22,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,342942,620,223938,11,708982,0.18,361,653,1.77,20358,317
2026-03-23,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,358963,746,277651,11,1048198,0.21,372,773,1.47,25241,378
2026-03-24,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,311067,536,198346,9,834585,0.17,370,638,1.68,22038,421
2026-03-25,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,328105,699,249667,9,985543,0.21,357,761,1.29,27741,395
2026-03-26,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,262929,554,218618,10,722220,0.21,395,831,1.81,21862,330
2026-03-27,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,302643,578,263063,8,911473,0.19,455,869,1.38,32883,346
2026-03-28,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,327622,621,243003,10,1006082,0.19,391,742,1.61,24300,414
2026-03-29,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,227363,506,233804,7,761219,0.22,462,1028,1.38,33401,326
2026-03-30,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,339866,661,269822,12,947817,0.19,408,794,1.82,22485,351
2026-03-31,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 화이트데이_펫간식,349072,627,287758,8,1246575,0.18,459,824,1.28,35970,433
2026-03-01,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,327777,677,187863,10,526966,0.21,277,573,1.48,18786,281
2026-03-02,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,254771,522,179411,6,429195,0.2,344,704,1.15,29902,239
2026-03-03,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,307151,656,182628,8,636358,0.21,278,595,1.22,22828,348
2026-03-04,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,208286,471,134093,5,374774,0.23,285,644,1.06,26819,279
2026-03-05,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,243996,476,166093,7,543936,0.2,349,681,1.47,23728,327
2026-03-06,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,292931,581,163081,7,441577,0.2,281,557,1.2,23297,271
2026-03-07,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,200976,377,146399,4,355981,0.19,388,728,1.06,36600,243
2026-03-08,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,279707,552,178558,8,402380,0.2,323,638,1.45,22320,225
2026-03-09,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,173238,386,144584,4,373534,0.22,375,835,1.04,36146,258
2026-03-10,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,193594,405,161654,5,439507,0.21,399,835,1.23,32331,272
2026-03-11,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,201723,443,156055,5,443581,0.22,352,774,1.13,31211,284
2026-03-12,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,264767,543,179126,6,439859,0.21,330,677,1.1,29854,246
2026-03-13,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,266452,466,147541,6,511101,0.17,317,554,1.29,24590,346
2026-03-14,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,213030,507,182814,8,666647,0.24,361,858,1.58,22852,365
2026-03-15,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,241214,493,143036,7,533386,0.2,290,593,1.42,20434,373
2026-03-16,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,353502,669,194654,9,654159,0.19,291,551,1.35,21628,336
2026-03-17,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,297730,661,192899,10,646972,0.22,292,648,1.51,19290,335
2026-03-18,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,227120,462,151895,6,343061,0.2,329,669,1.3,25316,226
2026-03-19,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,229209,471,186931,6,650391,0.21,397,816,1.27,31155,348
2026-03-20,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,184006,352,131951,4,351369,0.19,375,717,1.14,32988,266
2026-03-21,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,217231,407,158049,5,360394,0.19,388,728,1.23,31610,228
2026-03-22,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,165347,372,140868,5,311231,0.22,379,852,1.34,28174,221
2026-03-23,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,273684,526,186813,7,489772,0.19,355,683,1.33,26688,262
2026-03-24,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,223104,458,157328,7,350475,0.21,344,705,1.53,22475,223
2026-03-25,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,226639,462,148216,7,430028,0.2,321,654,1.52,21174,290
2026-03-26,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,291495,552,183488,6,429617,0.19,332,629,1.09,30581,234
2026-03-27,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,167696,359,138271,5,329969,0.21,385,825,1.39,27654,239
2026-03-28,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,222782,461,162525,5,404651,0.21,353,730,1.08,32505,249
2026-03-29,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,223597,439,136681,6,341008,0.2,311,611,1.37,22780,249
2026-03-30,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,213746,460,188238,7,568888,0.22,409,881,1.52,26891,302
2026-03-31,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 대용량_사료_프로모,207418,457,138129,6,294305,0.22,302,666,1.31,23022,213
2026-03-01,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,181333,367,140446,5,278788,0.2,383,775,1.36,28089,199
2026-03-02,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,287065,523,137057,7,373994,0.18,262,477,1.34,19580,273
2026-03-03,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,184206,405,132198,4,280347,0.22,326,718,0.99,33049,212
2026-03-04,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,181019,356,130951,4,304176,0.2,368,723,1.12,32738,232
2026-03-05,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,167369,358,138605,3,338511,0.21,387,828,0.84,46202,244
2026-03-06,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,130124,278,100600,3,266016,0.21,362,773,1.08,33533,264
2026-03-07,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,161378,324,110134,4,320212,0.2,340,682,1.23,27534,291
2026-03-08,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,151018,296,112007,4,338552,0.2,378,742,1.35,28002,302
2026-03-09,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,145468,305,112138,4,226878,0.21,368,771,1.31,28035,202
2026-03-10,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,275513,491,127476,5,410327,0.18,260,463,1.02,25495,322
2026-03-11,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,246250,441,129356,6,380656,0.18,293,525,1.36,21559,294
2026-03-12,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,174341,388,110448,5,343003,0.22,285,634,1.29,22090,311
2026-03-13,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,295341,514,133038,6,299469,0.17,259,450,1.17,22173,225
2026-03-14,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,181539,371,115932,4,350124,0.2,312,639,1.08,28983,302
2026-03-15,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,189704,437,140394,5,366260,0.23,321,740,1.14,28079,261
2026-03-16,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,183093,401,118794,6,325767,0.22,296,649,1.5,19799,274
2026-03-17,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,201943,355,114055,3,357769,0.18,321,565,0.85,38018,314
2026-03-18,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,197666,451,133305,5,379782,0.23,296,674,1.11,26661,285
2026-03-19,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,169720,321,102378,3,296334,0.19,319,603,0.93,34126,289
2026-03-20,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,183394,365,130878,5,342997,0.2,359,714,1.37,26176,262
2026-03-21,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,215517,404,116710,5,367469,0.19,289,542,1.24,23342,315
2026-03-22,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,233463,505,134653,5,322455,0.22,267,577,0.99,26931,239
2026-03-23,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,188736,366,115712,5,269580,0.19,316,613,1.37,23142,233
2026-03-24,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,198985,436,132009,5,332158,0.22,303,663,1.15,26402,252
2026-03-25,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,243458,444,124476,5,401445,0.18,280,511,1.13,24895,323
2026-03-26,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,203589,420,126450,4,370219,0.21,301,621,0.95,31613,293
2026-03-27,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,236475,502,135601,7,404979,0.21,270,573,1.39,19372,299
2026-03-28,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,178998,360,123527,4,276415,0.2,343,690,1.11,30882,224
2026-03-29,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,143512,318,104371,3,316445,0.22,328,727,0.94,34790,303
2026-03-30,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,255279,467,140838,6,452754,0.18,302,552,1.28,23473,321
2026-03-31,펫프렌즈,반려동물/이커머스,Naver GFA,DA,[펫프렌즈] 앱다운_이벤트,166503,377,98520,4,246351,0.23,261,592,1.06,24630,250
2026-03-01,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,254202,765,336664,16,1491825,0.3,440,1324,2.09,21041,443
2026-03-02,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,231091,656,304474,17,1279640,0.28,464,1318,2.59,17910,420
2026-03-03,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,173200,516,288742,10,886174,0.3,560,1667,1.94,28874,307
2026-03-04,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,209698,654,368802,12,1675834,0.31,564,1759,1.83,30734,454
2026-03-05,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,234354,803,352918,21,1165989,0.34,439,1506,2.62,16806,330
2026-03-06,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,246801,748,353029,18,1048741,0.3,472,1430,2.41,19613,297
2026-03-07,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,230352,685,308097,17,1184396,0.3,450,1338,2.48,18123,384
2026-03-08,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,199275,727,310426,17,1200581,0.36,427,1558,2.34,18260,387
2026-03-09,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,257882,762,393942,14,1534095,0.3,517,1528,1.84,28139,389
2026-03-10,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,206181,669,324300,13,1090271,0.32,485,1573,1.94,24946,336
2026-03-11,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,280002,824,403090,18,1621692,0.29,489,1440,2.18,22394,402
2026-03-12,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,215023,752,358059,21,1113925,0.35,476,1665,2.79,17050,311
2026-03-13,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,157355,502,293899,10,940652,0.32,585,1868,1.99,29390,320
2026-03-14,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,205563,772,389941,20,1449045,0.38,505,1897,2.59,19497,372
2026-03-15,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,270107,897,412433,22,1460245,0.33,460,1527,2.45,18747,354
2026-03-16,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,193201,661,345970,13,1625505,0.34,523,1791,1.97,26613,470
2026-03-17,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,201617,654,373263,14,1566367,0.32,571,1851,2.14,26662,420
2026-03-18,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,177046,569,314572,15,1529092,0.32,553,1777,2.64,20971,486
2026-03-19,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,193436,656,282001,14,1241065,0.34,430,1458,2.13,20143,440
2026-03-20,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,181278,522,292929,12,1411985,0.29,561,1616,2.3,24411,482
2026-03-21,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,193488,558,276260,15,1070515,0.29,495,1428,2.69,18417,388
2026-03-22,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,230712,716,372444,15,1405673,0.31,520,1614,2.09,24830,377
2026-03-23,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,154617,521,310830,12,1282002,0.34,597,2010,2.3,25903,412
2026-03-24,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,207993,594,321318,14,1067964,0.29,541,1545,2.36,22951,332
2026-03-25,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,198533,639,354155,13,1355568,0.32,554,1784,2.03,27243,383
2026-03-26,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,195232,666,397808,18,1268574,0.34,597,2038,2.7,22100,319
2026-03-27,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,216895,592,342013,13,1100658,0.27,578,1577,2.2,26309,322
2026-03-28,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,152681,461,280052,9,1198169,0.3,607,1834,1.95,31117,428
2026-03-29,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,260197,723,343822,17,1110572,0.28,476,1321,2.35,20225,323
2026-03-30,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,207355,609,318448,15,1507651,0.29,523,1536,2.46,21230,473
2026-03-31,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 봄맞이_산책용품,150561,535,308169,13,1085128,0.36,576,2047,2.43,23705,352
2026-03-01,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 화이트데이_펫간식,182151,540,304781,15,1475864,0.3,564,1673,2.78,20319,484
2026-03-02,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 화이트데이_펫간식,139415,477,241255,12,953775,0.34,506,1730,2.52,20105,395
2026-03-03,펫프렌즈,반려동물/이커머스,Kakao,DA,[펫프렌즈] 화이트데이_펫간식,113282,372,244141,11,1001985,0.33,656,2155,2.96,22195,410
